kappa,ic,mse_ratio,ic_bin
1.5,0.2297522320786681,12.525562289297383,"(0.218, 0.262]"
1.5,0.2499088717858786,2.946753938714976,"(0.218, 0.262]"
1.5,0.184964022439424,13.89700133762166,"(0.175, 0.218]"
1.5,0.1349502444765134,11.117305167104291,"(0.131, 0.175]"
1.5,0.0250976308425621,15.66824033863298,"(-0.000437, 0.0437]"
1.5,0.2136311229206871,11.875745945072545,"(0.175, 0.218]"
1.5,0.0500142858100044,12.992099131799256,"(0.0437, 0.0873]"
1.5,0.2863199338619978,7.317508148910645,"(0.262, 0.306]"
1.5,0.0098908045494457,17.485357940939313,"(-0.000437, 0.0437]"
1.5,0.2826902254691658,13.440415642060692,"(0.262, 0.306]"
1.5,0.0036228740610028,22.309703240309293,"(-0.000437, 0.0437]"
1.5,0.0225236494115005,16.11191417309748,"(-0.000437, 0.0437]"
1.5,0.0033257079743041,2.575444677409812,"(-0.000437, 0.0437]"
1.5,0.0489596923233483,14.931375674764006,"(0.0437, 0.0873]"
1.5,0.0380231173919389,2.3590065305694004,"(-0.000437, 0.0437]"
1.5,0.1255112452878136,2.5739335325308503,"(0.0873, 0.131]"
1.5,0.0780301108688066,2.3332930419898874,"(0.0437, 0.0873]"
1.5,0.0931979091690703,14.171136394171402,"(0.0873, 0.131]"
1.5,0.2404782076790813,7.691438338952787,"(0.218, 0.262]"
1.5,0.028703700692163,15.33007283243612,"(-0.000437, 0.0437]"
1.5,0.1072422729337042,14.747244699547162,"(0.0873, 0.131]"
1.5,0.2022079334434346,8.698814446359465,"(0.175, 0.218]"
1.5,0.1897303014234923,7.661599675050441,"(0.175, 0.218]"
1.5,0.1005856891551853,5.06190835706826,"(0.0873, 0.131]"
1.5,0.2214850550836134,9.2476197476164,"(0.218, 0.262]"
1.5,0.2190526778459715,12.604961059029929,"(0.218, 0.262]"
1.5,0.2023170697007879,3.442683418837684,"(0.175, 0.218]"
1.5,0.0607316783033853,2.2683369577221635,"(0.0437, 0.0873]"
1.5,0.0018912027338131,3.5012678665113257,"(-0.000437, 0.0437]"
1.5,0.0112301268087637,13.707698548954156,"(-0.000437, 0.0437]"
1.5,0.0961666765021729,1.8828072996847245,"(0.0873, 0.131]"
1.5,0.2548045769327854,6.404556069123213,"(0.218, 0.262]"
1.5,0.1332861869964811,15.079228290209093,"(0.131, 0.175]"
1.5,0.095804804032257,2.315529596107587,"(0.0873, 0.131]"
1.5,0.1757989900791012,5.151722953367935,"(0.175, 0.218]"
1.5,0.0132959435032709,18.200115251177472,"(-0.000437, 0.0437]"
1.5,0.0758487707448288,2.472233723671587,"(0.0437, 0.0873]"
1.5,0.0772533918934992,14.286507210536367,"(0.0437, 0.0873]"
1.5,0.0559612834187073,12.655702695815958,"(0.0437, 0.0873]"
1.5,0.0580078329422776,13.315589967439267,"(0.0437, 0.0873]"
1.5,0.0308727492726171,2.324293457612024,"(-0.000437, 0.0437]"
1.5,0.115601183172754,14.036368856306373,"(0.0873, 0.131]"
1.5,0.1347039314428513,16.60844343076797,"(0.131, 0.175]"
1.5,0.16622069247093,13.33124210861662,"(0.131, 0.175]"
1.5,0.1368762276097992,17.47712226562487,"(0.131, 0.175]"
1.5,0.0668758818200042,17.053087958126902,"(0.0437, 0.0873]"
1.5,0.0251470732596894,18.98761044401504,"(-0.000437, 0.0437]"
1.5,0.1150880640650839,4.674742236346673,"(0.0873, 0.131]"
1.5,0.0973143645981164,11.792184012820572,"(0.0873, 0.131]"
1.5,0.0265240104926032,15.515742822863825,"(-0.000437, 0.0437]"
1.6,0.1360663683103616,13.291792008178332,"(0.131, 0.175]"
1.6,0.1412250386696449,4.517400132098448,"(0.131, 0.175]"
1.6,0.212602963864527,10.032533861178614,"(0.175, 0.218]"
1.6,0.1929077027784684,9.20658560428148,"(0.175, 0.218]"
1.6,0.0746501192690374,11.292411536830274,"(0.0437, 0.0873]"
1.6,0.1786032856189064,6.252141335461292,"(0.175, 0.218]"
1.6,0.2432540616005244,5.802759461445428,"(0.218, 0.262]"
1.6,0.2614624254405792,8.752851027258476,"(0.218, 0.262]"
1.6,0.0143982389920715,2.5924185188426865,"(-0.000437, 0.0437]"
1.6,0.2087781979132254,9.9720894263878,"(0.175, 0.218]"
1.6,0.1460149633722825,13.355397456432692,"(0.131, 0.175]"
1.6,0.0001395823215582,2.310627622479583,"(-0.000437, 0.0437]"
1.6,0.0210982917743136,2.087396921959241,"(-0.000437, 0.0437]"
1.6,0.047966309551593,19.4540176919024,"(0.0437, 0.0873]"
1.6,0.2137877746179557,5.681144900978583,"(0.175, 0.218]"
1.6,0.2322906604224046,12.209855836482134,"(0.218, 0.262]"
1.6,0.2152352523699474,5.0494149371712975,"(0.175, 0.218]"
1.6,0.016288587806458,2.045294500750863,"(-0.000437, 0.0437]"
1.6,0.1022515026026873,4.491086666831209,"(0.0873, 0.131]"
1.6,0.2174654546817759,10.618317736806103,"(0.175, 0.218]"
1.6,0.0385576485832626,14.404762161127596,"(-0.000437, 0.0437]"
1.6,0.1259645722107317,12.379439224443464,"(0.0873, 0.131]"
1.6,0.0239190226616323,1.7710579156574833,"(-0.000437, 0.0437]"
1.6,0.0521666463255944,13.620819213955793,"(0.0437, 0.0873]"
1.6,0.2280316860477081,13.409264153070769,"(0.218, 0.262]"
1.6,0.0285403914796504,12.248452336596568,"(-0.000437, 0.0437]"
1.6,0.2657084622792532,6.771723478105672,"(0.262, 0.306]"
1.6,0.3037954621220451,10.772824787797314,"(0.262, 0.306]"
1.6,0.2235578006823899,8.904072921218857,"(0.218, 0.262]"
1.6,0.0689755990952122,11.515943225216184,"(0.0437, 0.0873]"
1.6,0.2088771028278625,13.948842150569243,"(0.175, 0.218]"
1.6,0.0376353456473405,11.32020010809298,"(-0.000437, 0.0437]"
1.6,0.0500331061207068,2.4229340606703333,"(0.0437, 0.0873]"
1.6,0.2113784741574253,8.421839727433287,"(0.175, 0.218]"
1.6,0.0875403490567441,3.2114575993395165,"(0.0873, 0.131]"
1.6,0.000127982520404,2.4519900629199203,"(-0.000437, 0.0437]"
1.6,0.1987472179979173,11.605872892923532,"(0.175, 0.218]"
1.6,0.0333216517181167,16.53068935374862,"(-0.000437, 0.0437]"
1.6,0.0374938702362799,13.56855085897138,"(-0.000437, 0.0437]"
1.6,0.2315169420844743,7.291525573796981,"(0.218, 0.262]"
1.6,0.0248809134313763,2.3211971188130462,"(-0.000437, 0.0437]"
1.6,0.1733535447176135,8.843674646891099,"(0.131, 0.175]"
1.6,0.0454608911339475,13.102396074802392,"(0.0437, 0.0873]"
1.6,0.0031176941745365,2.350434678482304,"(-0.000437, 0.0437]"
1.6,0.1089472404977125,13.888382881447328,"(0.0873, 0.131]"
1.6,0.1917083417454681,6.664909783364535,"(0.175, 0.218]"
1.6,0.257928855290034,7.386782217808373,"(0.218, 0.262]"
1.6,0.0444337520362617,14.789364643763832,"(0.0437, 0.0873]"
1.6,0.0634873858988708,2.038099323193304,"(0.0437, 0.0873]"
1.6,0.1543463500447933,3.67495201253121,"(0.131, 0.175]"
1.7000000000000002,0.0317878358354436,13.942410819196674,"(-0.000437, 0.0437]"
1.7000000000000002,0.0928698303247533,9.253604338071414,"(0.0873, 0.131]"
1.7000000000000002,0.0189525103338708,2.030249583378162,"(-0.000437, 0.0437]"
1.7000000000000002,0.0002972211060517,2.595132902572917,"(-0.000437, 0.0437]"
1.7000000000000002,0.0093766730170951,15.622104697234436,"(-0.000437, 0.0437]"
1.7000000000000002,0.0346399630017761,15.134760819860537,"(-0.000437, 0.0437]"
1.7000000000000002,0.1634847915718595,10.88678469791548,"(0.131, 0.175]"
1.7000000000000002,0.0098731654185432,12.38825343138232,"(-0.000437, 0.0437]"
1.7000000000000002,0.019874314283089,17.75906051369998,"(-0.000437, 0.0437]"
1.7000000000000002,0.2192909686423821,12.88291791754539,"(0.218, 0.262]"
1.7000000000000002,0.0928862267092451,16.434564816228548,"(0.0873, 0.131]"
1.7000000000000002,0.2249682676802899,6.479948026344018,"(0.218, 0.262]"
1.7000000000000002,0.4366497894427478,6.400075822525316,"(0.393, 0.437]"
1.7000000000000002,0.2905368667094265,4.266196987727706,"(0.262, 0.306]"
1.7000000000000002,0.1394105505552448,16.252799427732956,"(0.131, 0.175]"
1.7000000000000002,0.2932342145966335,7.767925550435195,"(0.262, 0.306]"
1.7000000000000002,0.0054433298575129,3.127982651142486,"(-0.000437, 0.0437]"
1.7000000000000002,0.0070172136965774,1.9745937525292168,"(-0.000437, 0.0437]"
1.7000000000000002,0.1742041189602354,6.9155343648426175,"(0.131, 0.175]"
1.7000000000000002,0.0024386430468082,2.5749346689014017,"(-0.000437, 0.0437]"
1.7000000000000002,0.0298541202535287,11.346892803049894,"(-0.000437, 0.0437]"
1.7000000000000002,0.0157999959556938,2.2186736367107214,"(-0.000437, 0.0437]"
1.7000000000000002,6.395405697421041e-06,13.641610113271112,"(-0.000437, 0.0437]"
1.7000000000000002,0.0083647916002512,18.239418307808,"(-0.000437, 0.0437]"
1.7000000000000002,0.091801854978613,10.527172989048792,"(0.0873, 0.131]"
1.7000000000000002,0.1901801499121418,14.401731799773993,"(0.175, 0.218]"
1.7000000000000002,0.0017201431752456,2.3200291094186647,"(-0.000437, 0.0437]"
1.7000000000000002,0.0540637895903304,3.657093976661991,"(0.0437, 0.0873]"
1.7000000000000002,0.0237161132521489,1.6645453292753036,"(-0.000437, 0.0437]"
1.7000000000000002,0.1694930422890977,13.873613723860217,"(0.131, 0.175]"
1.7000000000000002,0.1192464414330369,9.829659708612166,"(0.0873, 0.131]"
1.7000000000000002,0.0911807454419738,11.783125207635166,"(0.0873, 0.131]"
1.7000000000000002,0.0840011135505907,16.163719954344515,"(0.0437, 0.0873]"
1.7000000000000002,0.0619842043765551,17.32451515766244,"(0.0437, 0.0873]"
1.7000000000000002,0.2657380538073817,6.334305179638442,"(0.262, 0.306]"
1.7000000000000002,0.2516918742365888,4.595100120941236,"(0.218, 0.262]"
1.7000000000000002,3.3898496740892634e-05,12.860077419616594,"(-0.000437, 0.0437]"
1.7000000000000002,0.1588013645761181,3.0805948098444564,"(0.131, 0.175]"
1.7000000000000002,0.0279797139542173,3.5939486875429334,"(-0.000437, 0.0437]"
1.7000000000000002,0.2720263777449236,7.191556547162573,"(0.262, 0.306]"
1.7000000000000002,0.2091020969835017,13.408086521071302,"(0.175, 0.218]"
1.7000000000000002,0.1823628301408638,14.921335338943248,"(0.175, 0.218]"
1.7000000000000002,0.1880247348644986,7.947219750227112,"(0.175, 0.218]"
1.7000000000000002,0.0100900932185812,20.11837055670249,"(-0.000437, 0.0437]"
1.7000000000000002,0.1121741307279604,13.323406020801311,"(0.0873, 0.131]"
1.7000000000000002,0.0193870794315879,17.393435322409665,"(-0.000437, 0.0437]"
1.7000000000000002,0.2061381294272319,10.456448030038908,"(0.175, 0.218]"
1.7000000000000002,0.1574618957277436,11.382865260705971,"(0.131, 0.175]"
1.7000000000000002,0.2455652228212311,12.413842974829723,"(0.218, 0.262]"
1.7000000000000002,0.0713862430277736,3.770658895652725,"(0.0437, 0.0873]"
1.8,0.1632005200313106,9.723908205738793,"(0.131, 0.175]"
1.8,0.0012524747610752,2.4336639212499183,"(-0.000437, 0.0437]"
1.8,0.0050331540297812,2.460380081117354,"(-0.000437, 0.0437]"
1.8,0.1942158483927812,3.586473867652876,"(0.175, 0.218]"
1.8,0.3133196808505828,6.803601072533842,"(0.306, 0.349]"
1.8,0.2120901211940016,11.605953333957482,"(0.175, 0.218]"
1.8,0.1555055321542398,10.892672575043877,"(0.131, 0.175]"
1.8,0.1668364322076435,10.198698720324968,"(0.131, 0.175]"
1.8,0.0004181341949837,18.30298789784009,"(-0.000437, 0.0437]"
1.8,0.1991397526043044,8.587554081117641,"(0.175, 0.218]"
1.8,0.2356374937334346,10.485401400567993,"(0.218, 0.262]"
1.8,0.012023498025752,1.8002337926234466,"(-0.000437, 0.0437]"
1.8,0.1765005682876596,2.17924305040068,"(0.175, 0.218]"
1.8,0.0380158139004015,1.894452394652264,"(-0.000437, 0.0437]"
1.8,0.0683796737390381,5.363101974333684,"(0.0437, 0.0873]"
1.8,0.0009798796985398,1.8609014096248693,"(-0.000437, 0.0437]"
1.8,0.1083716996138265,11.090236026891573,"(0.0873, 0.131]"
1.8,0.2335392048748389,6.352575498792872,"(0.218, 0.262]"
1.8,0.1132924708609598,3.329089484124072,"(0.0873, 0.131]"
1.8,0.0001340310790735,1.7727177336486617,"(-0.000437, 0.0437]"
1.8,0.3438120700575484,7.813532829902983,"(0.306, 0.349]"
1.8,0.1381114455404249,4.407806713468375,"(0.131, 0.175]"
1.8,0.2224704104741937,15.847601129873862,"(0.218, 0.262]"
1.8,0.1016019361984661,2.127648300248704,"(0.0873, 0.131]"
1.8,0.1457418728910464,3.5514004100687293,"(0.131, 0.175]"
1.8,0.0791951034940235,6.811517297940482,"(0.0437, 0.0873]"
1.8,0.0128414949345341,1.9677193246541227,"(-0.000437, 0.0437]"
1.8,3.56045350230397e-06,2.115794850996344,"(-0.000437, 0.0437]"
1.8,0.2392482823536731,4.8533508014625895,"(0.218, 0.262]"
1.8,0.2961608438260285,4.27077877844051,"(0.262, 0.306]"
1.8,0.0154437093157375,2.1515970478691258,"(-0.000437, 0.0437]"
1.8,0.1714500688970748,5.813376273412657,"(0.131, 0.175]"
1.8,0.0001608111793827,2.2179480377685508,"(-0.000437, 0.0437]"
1.8,0.0187620274190977,2.2784641972450634,"(-0.000437, 0.0437]"
1.8,0.3236703598257313,14.555346027730684,"(0.306, 0.349]"
1.8,0.2825683413112277,12.797379827630705,"(0.262, 0.306]"
1.8,0.2074971671175701,13.17506116325747,"(0.175, 0.218]"
1.8,0.0127631392918761,1.7117306573282232,"(-0.000437, 0.0437]"
1.8,0.0184730635378283,2.335497173963624,"(-0.000437, 0.0437]"
1.8,0.0856342748506222,5.27212819564128,"(0.0437, 0.0873]"
1.8,0.3579748381373957,8.908655952422045,"(0.349, 0.393]"
1.8,0.2495412805067237,9.55447116744467,"(0.218, 0.262]"
1.8,0.1547528160925151,1.9997157008271955,"(0.131, 0.175]"
1.8,0.0038965916120107,17.493840561906968,"(-0.000437, 0.0437]"
1.8,0.0329534325183399,1.9257281633831589,"(-0.000437, 0.0437]"
1.8,0.0579103055665114,13.894853921902426,"(0.0437, 0.0873]"
1.8,0.1490880363641339,11.5184651498186,"(0.131, 0.175]"
1.8,0.0824674420378079,14.614331657029014,"(0.0437, 0.0873]"
1.8,0.0830475015183621,14.260652206700422,"(0.0437, 0.0873]"
1.8,0.26209266240171,9.105382255334783,"(0.262, 0.306]"
1.9,0.0180517277892714,2.3286342774887485,"(-0.000437, 0.0437]"
1.9,0.0516639613558024,13.866963761609933,"(0.0437, 0.0873]"
1.9,0.1073076601896973,7.351541785886813,"(0.0873, 0.131]"
1.9,0.1353663243440808,16.996147981658613,"(0.131, 0.175]"
1.9,3.4154396969094194e-06,16.54543663814061,"(-0.000437, 0.0437]"
1.9,0.1901303864317208,7.34431874033275,"(0.175, 0.218]"
1.9,0.001770891670855,3.3060223249799345,"(-0.000437, 0.0437]"
1.9,0.0228178018408291,1.8950520959910615,"(-0.000437, 0.0437]"
1.9,0.2017664959526428,16.37455535855124,"(0.175, 0.218]"
1.9,0.0571056873563278,3.3648838547193973,"(0.0437, 0.0873]"
1.9,0.2128635252187561,16.39693030537323,"(0.175, 0.218]"
1.9,0.2057422056983143,5.7306548982598455,"(0.175, 0.218]"
1.9,0.0746222204983092,6.178616797173368,"(0.0437, 0.0873]"
1.9,0.0567973344367656,17.762622483021232,"(0.0437, 0.0873]"
1.9,0.0268359395158459,2.3046057221285983,"(-0.000437, 0.0437]"
1.9,0.0378915484858301,14.980287130447309,"(-0.000437, 0.0437]"
1.9,0.0179560567800265,13.167411388011326,"(-0.000437, 0.0437]"
1.9,0.2562940526187874,10.711470646945864,"(0.218, 0.262]"
1.9,0.1943918365107625,8.18779518567348,"(0.175, 0.218]"
1.9,0.1672417895932836,13.93799695959497,"(0.131, 0.175]"
1.9,0.0011661136243421,2.4717387276114167,"(-0.000437, 0.0437]"
1.9,0.0049537262231969,2.8702774670959266,"(-0.000437, 0.0437]"
1.9,0.0446841605077229,12.780537403265466,"(0.0437, 0.0873]"
1.9,0.0167953532122107,16.822974692639388,"(-0.000437, 0.0437]"
1.9,0.1978164556817012,10.896698996407364,"(0.175, 0.218]"
1.9,0.0390957288836522,12.459816107790452,"(-0.000437, 0.0437]"
1.9,0.1741715660920909,11.070285597867228,"(0.131, 0.175]"
1.9,0.1346393343143327,5.872889461621108,"(0.131, 0.175]"
1.9,0.0746067525453511,15.532981434900664,"(0.0437, 0.0873]"
1.9,0.1677246317219948,6.30561696121049,"(0.131, 0.175]"
1.9,0.0395867971237418,2.245316670512438,"(-0.000437, 0.0437]"
1.9,0.2487804053781664,10.587790617700485,"(0.218, 0.262]"
1.9,0.016417028407223,13.830855549945062,"(-0.000437, 0.0437]"
1.9,0.1627318210006021,12.278456648947284,"(0.131, 0.175]"
1.9,0.0029067847167947,2.222464805775916,"(-0.000437, 0.0437]"
1.9,0.1976787269290217,7.401098110774418,"(0.175, 0.218]"
1.9,0.1684289953168764,15.62101822704722,"(0.131, 0.175]"
1.9,0.056537163506742,16.96000760666797,"(0.0437, 0.0873]"
1.9,0.2870280305838159,3.7151492905367354,"(0.262, 0.306]"
1.9,0.0003097153806781,2.966550765142822,"(-0.000437, 0.0437]"
1.9,0.0689915641140239,2.159790948856388,"(0.0437, 0.0873]"
1.9,0.2226954719887385,9.73630517848486,"(0.218, 0.262]"
1.9,0.0069132690053387,20.602982439119486,"(-0.000437, 0.0437]"
1.9,0.2149795990496502,2.809514065920968,"(0.175, 0.218]"
1.9,0.1326778042088595,4.353143679794164,"(0.131, 0.175]"
1.9,0.1879260297004878,11.94237562203036,"(0.175, 0.218]"
1.9,0.3104245968998194,6.017179555091197,"(0.306, 0.349]"
1.9,0.2168487278925941,11.107378877082954,"(0.175, 0.218]"
1.9,0.0864297272960295,2.6214531538864194,"(0.0437, 0.0873]"
1.9,0.1105074251902016,11.80396310033832,"(0.0873, 0.131]"
2.0,0.0272911057742198,1.970450326082652,"(-0.000437, 0.0437]"
2.0,0.0639203385777637,2.609507441894894,"(0.0437, 0.0873]"
2.0,0.1517483407086496,11.396507550439852,"(0.131, 0.175]"
2.0,0.0513252372833305,13.157651444143454,"(0.0437, 0.0873]"
2.0,0.0809874969203385,12.72719268999091,"(0.0437, 0.0873]"
2.0,0.2168220792841871,16.86431216160068,"(0.175, 0.218]"
2.0,0.1829026544031251,13.12714885871052,"(0.175, 0.218]"
2.0,0.1574434125762791,5.796483920672823,"(0.131, 0.175]"
2.0,0.0768795345034721,3.9414991711760954,"(0.0437, 0.0873]"
2.0,0.0150659372836222,21.575684050825185,"(-0.000437, 0.0437]"
2.0,0.0778010893158659,17.41285479533461,"(0.0437, 0.0873]"
2.0,0.0011371285168386,2.836913171779212,"(-0.000437, 0.0437]"
2.0,0.0017382274654726,2.173489571948385,"(-0.000437, 0.0437]"
2.0,0.0192714699580924,5.831830339104165,"(-0.000437, 0.0437]"
2.0,0.2095047564636151,14.637317569640084,"(0.175, 0.218]"
2.0,0.260403220789933,9.534860637245387,"(0.218, 0.262]"
2.0,0.0056286861239562,2.58574325910032,"(-0.000437, 0.0437]"
2.0,0.2382656871637873,13.323995970962144,"(0.218, 0.262]"
2.0,0.0833143091454521,1.955195253804292,"(0.0437, 0.0873]"
2.0,0.0332485387396987,14.32426983255822,"(-0.000437, 0.0437]"
2.0,0.0027492386671742,2.1884862158005225,"(-0.000437, 0.0437]"
2.0,0.18418031552005,13.266958968066556,"(0.175, 0.218]"
2.0,0.013397897291513,2.0353947092069293,"(-0.000437, 0.0437]"
2.0,0.2385389588451197,12.788357129483158,"(0.218, 0.262]"
2.0,0.1934972554759343,13.914020147263363,"(0.175, 0.218]"
2.0,0.0788509170908912,5.2296426401839815,"(0.0437, 0.0873]"
2.0,0.0027964016371469,2.560447836366128,"(-0.000437, 0.0437]"
2.0,0.1294394342214843,12.824183889116716,"(0.0873, 0.131]"
2.0,0.0051680304895725,2.577643401872435,"(-0.000437, 0.0437]"
2.0,0.2781852136022586,10.248120803810483,"(0.262, 0.306]"
2.0,0.1124886470122694,12.114744102243932,"(0.0873, 0.131]"
2.0,0.0058382642504507,2.7942425651374925,"(-0.000437, 0.0437]"
2.0,0.0014420577043407,1.94960548238908,"(-0.000437, 0.0437]"
2.0,0.1669055633289883,9.986440019429676,"(0.131, 0.175]"
2.0,0.097504051549623,5.700373402457545,"(0.0873, 0.131]"
2.0,0.1592491196115599,13.76376905281325,"(0.131, 0.175]"
2.0,0.1921041445603798,16.993853038647824,"(0.175, 0.218]"
2.0,0.0436967046339871,2.034950883475664,"(0.0437, 0.0873]"
2.0,0.0868489278442443,2.349109928661055,"(0.0437, 0.0873]"
2.0,0.1785003168640603,18.20490545997821,"(0.175, 0.218]"
2.0,0.2049762412035128,9.724478180708845,"(0.175, 0.218]"
2.0,0.1965158298406871,9.329540564739638,"(0.175, 0.218]"
2.0,0.0053320943048887,2.006929053917591,"(-0.000437, 0.0437]"
2.0,0.2984330181969195,5.413526002609807,"(0.262, 0.306]"
2.0,0.0817845886019141,4.6834165130613705,"(0.0437, 0.0873]"
2.0,0.0008940404944281,1.859714637138644,"(-0.000437, 0.0437]"
2.0,0.2406457561961589,11.711795619998863,"(0.218, 0.262]"
2.0,0.1416795434432605,3.805263226215423,"(0.131, 0.175]"
2.0,0.2201576560350808,13.935389352138918,"(0.218, 0.262]"
2.0,0.1866403938330872,20.14892740415236,"(0.175, 0.218]"
